5464,Summer Beaver Airport,Summer Beaver,Canada,SUR,CJV7,52.70859909057617,-88.54190063476562,832,-5,A,America/Toronto,airport,OurAirports
5465,Wapekeka Airport,Angling Lake,Canada,YAX,CKB6,53.84920120239258,-89.57939910888672,712,-6,A,America/Winnipeg,airport,OurAirports
5466,Wunnumin Lake Airport,Wunnumin Lake,Canada,WNN,CKL3,52.89390182495117,-89.28919982910156,819,-5,A,America/Toronto,airport,OurAirports
5467,North Spirit Lake Airport,North Spirit Lake,Canada,YNO,CKQ3,52.4900016784668,-92.97109985351562,1082,-6,A,America/Winnipeg,airport,OurAirports
5468,Bearskin Lake Airport,Bearskin Lake,Canada,XBE,CNE3,53.965599060058594,-91.0271987915039,800,-6,A,America/Winnipeg,airport,OurAirports
5469,Kingfisher Lake Airport,Kingfisher Lake,Canada,KIF,CNM5,53.01250076293945,-89.85530090332031,866,-5,A,America/Toronto,airport,OurAirports
5470,Ogoki Post Airport,Ogoki Post,Canada,YOG,CNT3,51.6585998535,-85.9017028809,594,-5,A,America/Toronto,airport,OurAirports
5471,Poplar Hill Airport,Poplar Hill,Canada,YHP,CPV7,52.1133,-94.2556,1095,-6,A,America/Winnipeg,airport,OurAirports
5472,Chisasibi Airport,Chisasibi,Canada,YKU,CSU2,53.805599212646484,-78.91690063476562,43,-5,A,America/Toronto,airport,OurAirports
5473,Tête-à-la-Baleine Airport,Tête-à-la-Baleine,Canada,ZTB,CTB6,50.674400329589844,-59.38359832763672,107,-4,A,America/Blanc-Sablon,airport,OurAirports
5474,La Tabatière Airport,La Tabatière,Canada,ZLT,CTU5,50.8307991027832,-58.97560119628906,102,-4,A,America/Blanc-Sablon,airport,OurAirports
5478,Cat Lake Airport,Cat Lake,Canada,YAC,CYAC,51.72719955444336,-91.82440185546875,1344,-6,A,America/Winnipeg,airport,OurAirports
5479,Fort Frances Municipal Airport,Fort Frances,Canada,YAG,CYAG,48.65420150756836,-93.439697265625,1125,-6,A,America/Winnipeg,airport,OurAirports
5480,Kasabonika Airport,Kasabonika,Canada,XKS,CYAQ,53.52470016479492,-88.6427993774414,672,-5,A,America/Toronto,airport,OurAirports
5481,Kangirsuk Airport,Kangirsuk,Canada,YKG,CYAS,60.027198791503906,-69.99919891357422,403,-5,A,America/Toronto,airport,OurAirports
5482,Attawapiskat Airport,Attawapiskat,Canada,YAT,CYAT,52.9275016784668,-82.43190002441406,31,-5,A,America/Toronto,airport,OurAirports
5484,Uranium City Airport,Uranium City,Canada,YBE,CYBE,59.5614013671875,-108.48100280761719,1044,-6,N,America/Regina,airport,OurAirports
5485,Lourdes de Blanc Sablon Airport,Lourdes-De-Blanc-Sablon,Canada,YBX,CYBX,51.443599700899995,-57.185298919699996,121,-4,A,America/Blanc-Sablon,airport,OurAirports
5486,Cartwright Airport,Cartwright,Canada,YRF,CYCA,53.68280029296875,-57.041900634765625,40,-4,A,America/Halifax,airport,OurAirports
5487,Chesterfield Inlet Airport,Chesterfield Inlet,Canada,YCS,CYCS,63.346900939899996,-90.73110198970001,32,-6,A,America/Winnipeg,airport,OurAirports
5488,Nain Airport,Nain,Canada,YDP,CYDP,56.549198150634766,-61.680301666259766,22,-4,A,America/Halifax,airport,OurAirports
5489,Fort Severn Airport,Fort Severn,Canada,YER,CYER,56.01890182495117,-87.67610168457031,48,-5,A,America/Toronto,airport,OurAirports
5490,Fort Albany Airport,Fort Albany,Canada,YFA,CYFA,52.20140075683594,-81.6968994140625,48,-5,A,America/Toronto,airport,OurAirports
5491,Fort Hope Airport,Fort Hope,Canada,YFH,CYFH,51.5619010925293,-87.90779876708984,899,-5,A,America/Toronto,airport,OurAirports
5492,Makkovik Airport,Makkovik,Canada,YMN,CYFT,55.076900482177734,-59.1864013671875,234,-4,A,America/Halifax,airport,OurAirports
5493,Texada Gillies Bay Airport,Texada,Canada,YGB,CYGB,49.69419860839844,-124.51799774169922,326,-8,A,America/Vancouver,airport,OurAirports
5494,Gods Lake Narrows Airport,Gods Lake Narrows,Canada,YGO,CYGO,54.55889892578125,-94.49140167236328,617,-6,A,America/Winnipeg,airport,OurAirports
5495,Igloolik Airport,Igloolik,Canada,YGT,CYGT,69.3647003174,-81.8161010742,174,-5,A,America/Toronto,airport,OurAirports
5496,Kuujjuarapik Airport,Kuujjuarapik,Canada,YGW,CYGW,55.281898498535156,-77.76529693603516,34,-5,A,America/Toronto,airport,OurAirports
5497,Gillam Airport,Gillam,Canada,YGX,CYGX,56.35749816894531,-94.71060180664062,476,-6,A,America/Winnipeg,airport,OurAirports
5498,Grise Fiord Airport,Grise Fiord,Canada,YGZ,CYGZ,76.4261016846,-82.90920257570001,146,-5,A,America/Toronto,airport,OurAirports
5499,Quaqtaq Airport,Quaqtaq,Canada,YQC,CYHA,61.0463981628418,-69.6177978515625,103,-5,A,America/Toronto,airport,OurAirports
5500,Vancouver Harbour Water Aerodrome,Vancouver,Canada,CXH,CYHC,49.2943992615,-123.111000061,0,-8,A,America/Vancouver,airport,OurAirports
5501,Nemiscau Airport,Nemiscau,Canada,YNS,CYHH,51.69110107421875,-76.1355972290039,802,-5,A,America/Toronto,airport,OurAirports
5502,Hopedale Airport,Hopedale,Canada,YHO,CYHO,55.448299407958984,-60.228599548339844,39,-4,A,America/Halifax,airport,OurAirports
5503,Chevery Airport,Chevery,Canada,YHR,CYHR,50.46889877319336,-59.63669967651367,39,-4,A,America/Blanc-Sablon,airport,OurAirports
5504,Ivujivik Airport,Ivujivik,Canada,YIK,CYIK,62.417301177978516,-77.92530059814453,126,-5,A,America/Toronto,airport,OurAirports
5505,Island Lake Airport,Island Lake,Canada,YIV,CYIV,53.857200622558594,-94.65360260009766,770,-6,A,America/Winnipeg,airport,OurAirports
5506,Akulivik Airport,Akulivik,Canada,AKV,CYKO,60.818599700927734,-78.14859771728516,75,-5,A,America/Toronto,airport,OurAirports
5507,Waskaganish Airport,Waskaganish,Canada,YKQ,CYKQ,51.47330093383789,-78.75830078125,80,-5,A,America/Toronto,airport,OurAirports
5508,Aupaluk Airport,Aupaluk,Canada,YPJ,CYLA,59.29669952392578,-69.59970092773438,119,-5,A,America/Toronto,airport,OurAirports
5509,Kimmirut Airport,Kimmirut,Canada,YLC,CYLC,62.8499984741,-69.88330078119999,175,-5,A,America/Toronto,airport,OurAirports
5510,Lansdowne House Airport,Lansdowne House,Canada,YLH,CYLH,52.19559860229492,-87.93419647216797,834,-5,A,America/Toronto,airport,OurAirports
5512,Kangiqsualujjuaq (Georges River) Airport,Kangiqsualujjuaq,Canada,XGR,CYLU,58.71139907836914,-65.9927978515625,215,-5,A,America/Toronto,airport,OurAirports
5513,Mary's Harbour Airport,Mary's Harbour,Canada,YMH,CYMH,52.302799224853516,-55.847198486328125,38,-3.5,A,America/St_Johns,airport,OurAirports
5514,Chapais Airport,Chibougamau,Canada,YMT,CYMT,49.77190017700195,-74.5280990600586,1270,-5,A,America/Toronto,airport,OurAirports
5515,Umiujaq Airport,Umiujaq,Canada,YUD,CYMU,56.53609848022461,-76.51830291748047,250,-5,A,America/Toronto,airport,OurAirports
5516,Wemindji Airport,Wemindji,Canada,YNC,CYNC,53.01060104370117,-78.83110046386719,66,-5,A,America/Toronto,airport,OurAirports
5517,Norway House Airport,Norway House,Canada,YNE,CYNE,53.95830154418945,-97.84420013427734,734,-6,A,America/Winnipeg,airport,OurAirports
5518,Points North Landing Airport,Points North Landing,Canada,YNL,CYNL,58.27669906616211,-104.08200073242188,1605,-6,N,America/Regina,airport,OurAirports
5519,Oxford House Airport,Oxford House,Canada,YOH,CYOH,54.93330001831055,-95.27890014648438,663,-6,A,America/Winnipeg,airport,OurAirports
5520,Inukjuak Airport,Inukjuak,Canada,YPH,CYPH,58.471900939941406,-78.07689666748047,83,-5,A,America/Toronto,airport,OurAirports
5521,Pikangikum Airport,Pikangikum,Canada,YPM,CYPM,51.819698333740234,-93.97329711914062,1114,-6,A,America/Winnipeg,airport,OurAirports
5522,Peawanuck Airport,Peawanuck,Canada,YPO,CYPO,54.98809814453125,-85.44329833984375,173,-5,A,America/Toronto,airport,OurAirports
5523,Powell River Airport,Powell River,Canada,YPW,CYPW,49.83420181274414,-124.5,425,-8,A,America/Vancouver,airport,OurAirports
5524,The Pas Airport,The Pas,Canada,YQD,CYQD,53.97140121459961,-101.09100341796875,887,-6,A,America/Winnipeg,airport,OurAirports
5525,Nakina Airport,Nakina,Canada,YQN,CYQN,50.18280029296875,-86.69640350341797,1057,-5,A,America/Toronto,airport,OurAirports
5526,Rae Lakes Airport,Gamètì,Canada,YRA,CYRA,64.11609649658203,-117.30999755859375,723,-7,A,America/Edmonton,airport,OurAirports
5527,Red Lake Airport,Red Lake,Canada,YRL,CYRL,51.066898345947266,-93.79309844970703,1265,-6,A,America/Winnipeg,airport,OurAirports
5528,Stony Rapids Airport,Stony Rapids,Canada,YSF,CYSF,59.250301361083984,-105.84100341796875,805,-6,N,America/Regina,airport,OurAirports
5529,Sanikiluaq Airport,Sanikiluaq,Canada,YSK,CYSK,56.5377998352,-79.2466964722,104,-5,A,\N,airport,OurAirports
5530,St. Theresa Point Airport,St. Theresa Point,Canada,YST,CYST,53.84560012817383,-94.85189819335938,773,-6,A,America/Winnipeg,airport,OurAirports
5531,Big Trout Lake Airport,Big Trout Lake,Canada,YTL,CYTL,53.81779861450195,-89.89689636230469,729,-6,A,America/Winnipeg,airport,OurAirports
5532,Deer Lake Airport,Deer Lake,Canada,YVZ,CYVZ,52.655799865722656,-94.0614013671875,1092,-6,A,America/Winnipeg,airport,OurAirports
5533,Webequie Airport,Webequie,Canada,YWP,CYWP,52.9593933975,-87.3748683929,685,-5,A,America/Toronto,airport,OurAirports
5534,Whale Cove Airport,Whale Cove,Canada,YXN,CYXN,62.24000167849999,-92.59809875490001,40,-6,A,America/Winnipeg,airport,OurAirports
5535,Salluit Airport,Salluit,Canada,YZG,CYZG,62.17940139770508,-75.66719818115234,743,-5,A,America/Toronto,airport,OurAirports
5536,York Landing Airport,York Landing,Canada,ZAC,CZAC,56.08940124511719,-96.08920288085938,621,-6,A,America/Winnipeg,airport,OurAirports
5537,Ilford Airport,Ilford,Canada,ILF,CZBD,56.0614013672,-95.613899231,642,-6,A,America/Winnipeg,airport,OurAirports
5538,Bathurst Airport,Bathurst,Canada,ZBF,CZBF,47.629699707,-65.738899231,193,-4,A,America/Halifax,airport,OurAirports
5539,Eastmain River Airport,Eastmain River,Canada,ZEM,CZEM,52.22639846801758,-78.52249908447266,24,-5,A,America/Toronto,airport,OurAirports
5540,Fond-Du-Lac Airport,Fond-Du-Lac,Canada,ZFD,CZFD,59.33440017700195,-107.18199920654297,814,-6,N,America/Regina,airport,OurAirports
5541,Gods River Airport,Gods River,Canada,ZGI,CZGI,54.839698791503906,-94.07859802246094,627,-6,A,America/Winnipeg,airport,OurAirports
5542,Swan River Airport,Swan River,Canada,ZJN,CZJN,52.120601654052734,-101.23600006103516,1100,-6,A,America/Winnipeg,airport,OurAirports
5543,Kashechewan Airport,Kashechewan,Canada,ZKE,CZKE,52.282501220703125,-81.67780303955078,35,-5,A,America/Toronto,airport,OurAirports
5544,Muskrat Dam Airport,Muskrat Dam,Canada,MSA,CZMD,53.44139862060547,-91.76280212402344,911,-6,A,America/Winnipeg,airport,OurAirports
5545,Masset Airport,Masset,Canada,ZMT,CZMT,54.02750015258789,-132.125,25,-8,A,America/Vancouver,airport,OurAirports
5546,Sachigo Lake Airport,Sachigo Lake,Canada,ZPB,CZPB,53.8911018371582,-92.19640350341797,876,-6,A,America/Winnipeg,airport,OurAirports
5547,Round Lake (Weagamow Lake) Airport,Round Lake,Canada,ZRJ,CZRJ,52.943599700927734,-91.31279754638672,974,-6,A,America/Winnipeg,airport,OurAirports
5548,Sandy Lake Airport,Sandy Lake,Canada,ZSJ,CZSJ,53.06420135498047,-93.34439849853516,951,-6,A,America/Winnipeg,airport,OurAirports
5549,Shamattawa Airport,Shamattawa,Canada,ZTM,CZTM,55.8656005859375,-92.0813980102539,289,-6,A,America/Winnipeg,airport,OurAirports
5550,Churchill Falls Airport,Churchill Falls,Canada,ZUM,CZUM,53.5619010925293,-64.10639953613281,1442,-4,A,America/Halifax,airport,OurAirports
5551,Wollaston Lake Airport,Wollaston Lake,Canada,ZWL,CZWL,58.10689926147461,-103.1719970703125,1360,-6,N,America/Regina,airport,OurAirports
5714,Aberdeen Regional Airport,Aberdeen,United States,ABR,KABR,45.449100494384766,-98.42179870605469,1302,-6,A,America/Chicago,airport,OurAirports
5715,Southwest Georgia Regional Airport,Albany,United States,ABY,KABY,31.535499572753906,-84.19450378417969,197,-5,A,America/New_York,airport,OurAirports
5716,Athens Ben Epps Airport,Athens,United States,AHN,KAHN,33.94860076904297,-83.32630157470703,808,-5,A,America/New_York,airport,OurAirports
5717,Alamogordo White Sands Regional Airport,Alamogordo,United States,ALM,KALM,32.8399009705,-105.990997314,4200,-7,A,America/Denver,airport,OurAirports
5718,Waterloo Regional Airport,Waterloo,United States,ALO,KALO,42.557098388671875,-92.40029907226562,873,-6,A,America/Chicago,airport,OurAirports
5719,Walla Walla Regional Airport,Walla Walla,United States,ALW,KALW,46.09489822,-118.288002,1194,-8,A,America/Los_Angeles,airport,OurAirports
5720,Alpena County Regional Airport,Alpena,United States,APN,KAPN,45.0780983,-83.56030273,690,-5,A,America/New_York,airport,OurAirports
5721,Watertown Regional Airport,Watertown,United States,ATY,KATY,44.91400146,-97.15470123,1749,-6,A,America/Chicago,airport,OurAirports
5722,Bradford Regional Airport,Bradford,United States,BFD,KBFD,41.8031005859375,-78.64009857177734,2143,-5,A,America/New_York,airport,OurAirports
5723,Western Neb. Rgnl/William B. Heilig Airport,Scottsbluff,United States,BFF,KBFF,41.87400055,-103.5960007,3967,-7,A,America/Denver,airport,OurAirports
5724,Raleigh County Memorial Airport,Beckley,United States,BKW,KBKW,37.787300109899995,-81.1241989136,2504,-5,A,America/New_York,airport,OurAirports
5725,Brunswick Golden Isles Airport,Brunswick,United States,BQK,KBQK,31.258800506591797,-81.46649932861328,26,-5,A,America/New_York,airport,OurAirports
5726,Southeast Iowa Regional Airport,Burlington,United States,BRL,KBRL,40.783199310302734,-91.12550354003906,698,-6,A,America/Chicago,airport,OurAirports
5727,Jack Mc Namara Field Airport,Crescent City,United States,CEC,KCEC,41.78020096,-124.2369995,61,-8,A,America/Los_Angeles,airport,OurAirports
5728,Cape Girardeau Regional Airport,Cape Girardeau,United States,CGI,KCGI,37.22529983520508,-89.57080078125,342,-6,A,America/Chicago,airport,OurAirports
5729,Chippewa County International Airport,Sault Ste Marie,United States,CIU,KCIU,46.25080108642578,-84.47239685058594,800,-5,A,America/New_York,airport,OurAirports
5730,North Central West Virginia Airport,Clarksburg,United States,CKB,KCKB,39.2966003418,-80.2281036377,1217,-5,A,America/New_York,airport,OurAirports
5731,William R Fairchild International Airport,Port Angeles,United States,CLM,KCLM,48.120201110839844,-123.5,291,-8,A,America/Los_Angeles,airport,OurAirports
5732,Houghton County Memorial Airport,Hancock,United States,CMX,KCMX,47.168399810791016,-88.48909759521484,1095,-5,A,America/New_York,airport,OurAirports
5733,Dodge City Regional Airport,Dodge City,United States,DDC,KDDC,37.76340103149414,-99.9655990600586,2594,-6,A,America/Chicago,airport,OurAirports
5734,DuBois Regional Airport,Du Bois,United States,DUJ,KDUJ,41.17829895,-78.8986969,1817,-5,A,America/New_York,airport,OurAirports
5735,Chippewa Valley Regional Airport,Eau Claire,United States,EAU,KEAU,44.86579895019531,-91.48429870605469,913,-6,A,America/Chicago,airport,OurAirports
5736,Elko Regional Airport,Elko,United States,EKO,KEKO,40.82490158081055,-115.79199981689453,5140,-8,A,America/Los_Angeles,airport,OurAirports
5737,New Bedford Regional Airport,New Bedford,United States,EWB,KEWB,41.67610168457031,-70.95690155029297,80,-5,A,America/New_York,airport,OurAirports
5738,Fayetteville Regional Grannis Field,Fayetteville,United States,FAY,KFAY,34.9911994934082,-78.88030242919922,189,-5,A,America/New_York,airport,OurAirports
5739,Wokal Field Glasgow International Airport,Glasgow,United States,GGW,KGGW,48.212502,-106.614998,2296,-7,A,America/Denver,airport,OurAirports
5740,Central Nebraska Regional Airport,Grand Island,United States,GRI,KGRI,40.967498779296875,-98.30960083007812,1847,-6,A,America/Chicago,airport,OurAirports
5741,Memorial Field,Hot Springs,United States,HOT,KHOT,34.47800064086914,-93.09619903564453,540,-6,A,America/Chicago,airport,OurAirports
5742,Tri-State/Milton J. Ferguson Field,Huntington,United States,HTS,KHTS,38.36669922,-82.55799866,828,-5,A,America/New_York,airport,OurAirports
5744,Kirksville Regional Airport,Kirksville,United States,IRK,KIRK,40.09349822998047,-92.5448989868164,966,-6,A,America/Chicago,airport,OurAirports
5745,Jamestown Regional Airport,Jamestown,United States,JMS,KJMS,46.92969894,-98.67819977,1500,-6,A,America/Chicago,airport,OurAirports
5746,Laramie Regional Airport,Laramie,United States,LAR,KLAR,41.31209945678711,-105.67500305175781,7284,-7,A,America/Denver,airport,OurAirports
5747,Arnold Palmer Regional Airport,Latrobe,United States,LBE,KLBE,40.27590179,-79.40480042,1199,-5,A,America/New_York,airport,OurAirports
5748,North Platte Regional Airport Lee Bird Field,North Platte,United States,LBF,KLBF,41.12620163,-100.6839981,2777,-6,A,America/Chicago,airport,OurAirports
5749,Lebanon Municipal Airport,Lebanon,United States,LEB,KLEB,43.626098632799994,-72.30419921880001,603,-5,A,America/New_York,airport,OurAirports
5750,Crater Lake-Klamath Regional Airport,Klamath Falls,United States,LMT,KLMT,42.156101,-121.733002,4095,-8,A,America/Los_Angeles,airport,OurAirports
5751,Lancaster Airport,Lancaster,United States,LNS,KLNS,40.121700286865234,-76.29609680175781,403,-5,A,America/New_York,airport,OurAirports
5752,Lewistown Municipal Airport,Lewistown,United States,LWT,KLWT,47.04930114746094,-109.46700286865234,4170,-7,A,America/Denver,airport,OurAirports
5753,Lynchburg Regional Preston Glenn Field,Lynchburg,United States,LYH,KLYH,37.326698303222656,-79.20040130615234,938,-5,A,America/New_York,airport,OurAirports
5754,Muskegon County Airport,Muskegon,United States,MKG,KMKG,43.16949844,-86.23819733,629,-5,A,America/New_York,airport,OurAirports
5755,Frank Wiley Field,Miles City,United States,MLS,KMLS,46.428001403808594,-105.88600158691406,2630,-7,A,America/Denver,airport,OurAirports
5756,Northwest Alabama Regional Airport,Muscle Shoals,United States,MSL,KMSL,34.74530029,-87.61019897,551,-6,A,America/Chicago,airport,OurAirports
5757,Southwest Oregon Regional Airport,North Bend,United States,OTH,KOTH,43.41709899902344,-124.24600219726562,17,-8,A,America/Los_Angeles,airport,OurAirports
5758,Owensboro Daviess County Airport,Owensboro,United States,OWB,KOWB,37.74010086,-87.16680145,407,-6,A,America/Chicago,airport,OurAirports
5759,Hattiesburg Laurel Regional Airport,Hattiesburg/Laurel,United States,PIB,KPIB,31.467100143432617,-89.33709716796875,298,-6,A,America/Chicago,airport,OurAirports
5760,Pocatello Regional Airport,Pocatello,United States,PIH,KPIH,42.9098014831543,-112.59600067138672,4452,-7,A,America/Denver,airport,OurAirports
5761,Pierre Regional Airport,Pierre,United States,PIR,KPIR,44.38270187,-100.2860031,1744,-6,A,America/Chicago,airport,OurAirports
5762,Pellston Regional Airport of Emmet County Airport,Pellston,United States,PLN,KPLN,45.57089996,-84.79669952,721,-5,A,America/New_York,airport,OurAirports
5763,Portsmouth International at Pease Airport,Portsmouth,United States,PSM,KPSM,43.0778999329,-70.8233032227,100,-5,A,America/New_York,airport,OurAirports
5764,Reading Regional Carl A Spaatz Field,Reading,United States,RDG,KRDG,40.378501892089844,-75.96520233154297,344,-5,A,America/New_York,airport,OurAirports
5765,Rhinelander Oneida County Airport,Rhinelander,United States,RHI,KRHI,45.63119888305664,-89.46749877929688,1624,-6,A,America/Chicago,airport,OurAirports
5766,Southwest Wyoming Regional Airport,Rock Springs,United States,RKS,KRKS,41.5942,-109.065001,6764,-7,A,America/Denver,airport,OurAirports
5767,Rutland - Southern Vermont Regional Airport,Rutland,United States,RUT,KRUT,43.52939987,-72.94960022,787,-5,A,America/New_York,airport,OurAirports
5768,San Luis County Regional Airport,San Luis Obispo,United States,SBP,KSBP,35.236801147499996,-120.641998291,212,-8,A,America/Los_Angeles,airport,OurAirports
5769,Sheridan County Airport,Sheridan,United States,SHR,KSHR,44.76919937133789,-106.9800033569336,4021,-7,A,America/Denver,airport,OurAirports
5770,Adirondack Regional Airport,Saranac Lake,United States,SLK,KSLK,44.38529968261719,-74.2061996459961,1663,-5,A,America/New_York,airport,OurAirports
5771,Salina Municipal Airport,Salina,United States,SLN,KSLN,38.79100036621094,-97.6521987915039,1288,-6,A,America/Chicago,airport,OurAirports
5772,Santa Maria Pub/Capt G Allan Hancock Field,Santa Maria,United States,SMX,KSMX,34.89889908,-120.4570007,261,-8,A,America/Los_Angeles,airport,OurAirports
5773,Tupelo Regional Airport,Tupelo,United States,TUP,KTUP,34.26810073852539,-88.7698974609375,346,-6,A,America/Chicago,airport,OurAirports
5774,Quincy Regional Baldwin Field,Quincy,United States,UIN,KUIN,39.94269943,-91.19460297,768,-6,A,America/Chicago,airport,OurAirports
5775,Victoria Regional Airport,Victoria,United States,VCT,KVCT,28.85260009765625,-96.91850280761719,115,-6,A,America/Chicago,airport,OurAirports
5776,Valdosta Regional Airport,Valdosta,United States,VLD,KVLD,30.782499313354492,-83.27670288085938,203,-5,A,America/New_York,airport,OurAirports
5777,Worland Municipal Airport,Worland,United States,WRL,KWRL,43.9656982421875,-107.95099639892578,4227,-7,A,America/Denver,airport,OurAirports
5779,Yakima Air Terminal McAllister Field,Yakima,United States,YKM,KYKM,46.56819916,-120.5439987,1099,-8,A,America/Los_Angeles,airport,OurAirports
5959,Adak Airport,Adak Island,United States,ADK,PADK,51.87799835205078,-176.64599609375,18,-10,A,America/Adak,airport,OurAirports
5960,Gustavus Airport,Gustavus,United States,GST,PAGS,58.4253006,-135.7070007,35,-9,A,America/Anchorage,airport,OurAirports
5961,Skagway Airport,Skagway,United States,SGY,PAGY,59.46009826660156,-135.3159942626953,44,-9,A,America/Anchorage,airport,OurAirports
5962,Holy Cross Airport,Holy Cross,United States,HCR,PAHC,62.18830108642578,-159.77499389648438,70,-9,A,America/Anchorage,airport,OurAirports
5963,Haines Airport,Haines,United States,HNS,PAHN,59.24380111694336,-135.5240020751953,15,-9,A,America/Anchorage,airport,OurAirports
5964,Kalskag Airport,Kalskag,United States,KLG,PALG,61.53630065917969,-160.34100341796875,55,-9,A,America/Anchorage,airport,OurAirports
5965,McGrath Airport,Mcgrath,United States,MCG,PAMC,62.95289993,-155.6060028,341,-9,A,America/Anchorage,airport,OurAirports
5966,Mountain Village Airport,Mountain Village,United States,MOU,PAMO,62.095401763916016,-163.6820068359375,337,-9,A,America/Anchorage,airport,OurAirports
5967,Aniak Airport,Aniak,United States,ANI,PANI,61.581600189208984,-159.54299926757812,88,-9,A,America/Anchorage,airport,OurAirports
5968,Chevak Airport,Chevak,United States,VAK,PAVA,61.5409,-165.6005,75,-9,A,America/Anchorage,airport,OurAirports
5969,Wrangell Airport,Wrangell,United States,WRG,PAWG,56.48429871,-132.3699951,49,-9,A,America/Anchorage,airport,OurAirports
5989,Kalaupapa Airport,Molokai,United States,LUP,PHLU,21.21100044,-156.973999,24,-10,A,Pacific/Honolulu,airport,OurAirports
6126,Aleknagik / New Airport,Aleknagik,United States,WKK,5A8,59.2826004028,-158.617996216,66,-9,A,America/Anchorage,airport,OurAirports
6128,Mercer County Airport,Bluefield,United States,BLF,KBLF,37.295799255371094,-81.20770263671875,2857,-5,A,America/New_York,airport,OurAirports
6130,Mid Delta Regional Airport,Greenville,United States,GLH,KGLH,33.4828987121582,-90.98560333251953,131,-6,A,America/Chicago,airport,OurAirports
6133,Tri Cities Airport,Pasco,United States,PSC,KPSC,46.26470184326172,-119.11900329589844,410,-8,A,America/Los_Angeles,airport,OurAirports
6134,Akutan Seaplane Base,Akutan,United States,KQA,KQA,54.1337704415,-165.778895617,0,-9,A,America/Anchorage,airport,OurAirports
6136,Lopez Island Airport,Lopez,United States,LPS,S31,48.4838981628418,-122.93800354003906,209,-8,A,America/Los_Angeles,airport,OurAirports
6415,Waikoloa Heliport,Waikoloa Village,United States,WKL,HI07,19.9205,-155.8607,119,-10,N,Pacific/Honolulu,airport,OurAirports
6426,Worcester Regional Airport,Worcester,United States,ORH,KORH,42.26729965209961,-71.87570190429688,1009,-5,A,America/New_York,airport,OurAirports
6445,Bremerton National Airport,Bremerton,United States,PWT,KPWT,47.490200042725,-122.76499938965,444,-8,A,America/Los_Angeles,airport,OurAirports
6446,Spencer Municipal Airport,Spencer,United States,SPW,KSPW,43.165500640869,-95.202796936035,1339,-6,A,America/Chicago,airport,OurAirports
6447,Jefferson City Memorial Airport,Jefferson City,United States,JEF,KJEF,38.5912017822,-92.15609741210001,549,-6,A,America/Chicago,airport,OurAirports
6456,Provincetown Municipal Airport,Provincetown,United States,PVC,KPVC,42.0718994141,-70.2213973999,9,-5,A,America/New_York,airport,OurAirports
6481,Fullerton Municipal Airport,Fullerton,United States,FUL,KFUL,33.8720016479,-117.980003357,96,-8,A,America/Los_Angeles,airport,OurAirports
6482,Concord-Padgett Regional Airport,Concord,United States,USA,KJQF,35.387798,-80.709099,705,-5,A,America/New_York,airport,OurAirports
6494,Friedman Memorial Airport,Hailey,United States,SUN,KSUN,43.50439835,-114.2959976,5318,-7,A,America/Denver,airport,OurAirports
6500,Mason City Municipal Airport,Mason City,United States,MCW,KMCW,43.157798767100005,-93.3312988281,1213,-6,A,America/Chicago,airport,OurAirports
6505,Phoenix-Mesa-Gateway Airport,Mesa,United States,AZA,KIWA,33.30780029,-111.6549988,1382,-7,N,America/Phoenix,airport,OurAirports
6712,Anaktuvuk Pass Airport,Anaktuvuk Pass,United States,AKP,PAKP,68.13359833,-151.7429962,2102,-9,A,America/Anchorage,airport,OurAirports
6713,Anvik Airport,Anvik,United States,ANV,PANV,62.646702,-160.190994,291,-9,A,America/Anchorage,airport,OurAirports
6714,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,United States,ATK,PATQ,70.46730041503906,-157.43600463867188,96,-9,A,America/Anchorage,airport,OurAirports
6715,Gambell Airport,Gambell,United States,GAM,PAGM,63.76679992675781,-171.73300170898438,27,-9,A,America/Anchorage,airport,OurAirports
6716,Hooper Bay Airport,Hooper Bay,United States,HPB,PAHP,61.52389908,-166.1470032,13,-9,A,America/Anchorage,airport,OurAirports
6717,Kaltag Airport,Kaltag,United States,KAL,PAKV,64.31909943,-158.7409973,181,-9,A,America/Anchorage,airport,OurAirports
6718,St Mary's Airport,St Mary's,United States,KSM,PASM,62.0605011,-163.302002,312,-9,A,America/Anchorage,airport,OurAirports
6719,Kivalina Airport,Kivalina,United States,KVL,PAVL,67.73619842529297,-164.56300354003906,13,-9,A,America/Anchorage,airport,OurAirports
6720,Mekoryuk Airport,Mekoryuk,United States,MYU,PAMY,60.37139892578125,-166.27099609375,48,-9,A,America/Anchorage,airport,OurAirports
6722,Ruby Airport,Ruby,United States,RBY,PARY,64.72720337,-155.4700012,658,-9,A,America/Anchorage,airport,OurAirports
6723,Shishmaref Airport,Shishmaref,United States,SHH,PASH,66.249604,-166.089112,12,-9,A,America/Anchorage,airport,OurAirports
6724,Savoonga Airport,Savoonga,United States,SVA,PASA,63.6864013671875,-170.4929962158203,53,-9,A,America/Anchorage,airport,OurAirports
6725,Noatak Airport,Noatak,United States,WTK,PAWN,67.56610107421875,-162.97500610351562,88,-9,A,America/Anchorage,airport,OurAirports
6727,Puvirnituq Airport,Puvirnituq,Canada,YPX,CYPX,60.05059814453125,-77.28690338134766,74,-5,A,America/Toronto,airport,OurAirports
